1226.40,-477.60,-15863.20,-88.80,-7.40,75.40
1234.40,-436.80,-15850.40,-81.20,-24.40,62.60
1228.80,-469.60,-15917.60,-78.40,-14.40,70.60
1218.40,-482.40,-15819.20,-80.60,-3.40,70.20
1207.20,-431.20,-15810.40,-87.00,-8.20,74.00
1222.40,-502.40,-15851.20,-133.60,-17.20,72.60
1223.20,-438.40,-15860.00,-66.40,-3.20,66.60
1219.20,-465.60,-15825.60,-77.00,-11.60,68.80
1302.40,-420.80,-15807.20,-78.00,-10.00,142.80
1492.80,-285.60,-15874.40,-94.00,-5.00,365.40
1244.80,-556.80,-15890.40,-76.40,6.80,-199.40
1474.40,-335.20,-15784.80,-85.00,9.40,192.80
903.20,-701.60,-16034.40,-96.20,0.00,-537.40
1288.00,-351.20,-15879.20,-119.40,-15.40,-70.40
1500.00,-556.80,-15975.20,-54.80,34.80,234.00
1229.60,-597.60,-16023.20,-154.60,-26.80,-278.80
1376.80,-328.80,-15535.20,-81.40,-17.00,-688.40
1508.00,-657.60,-15492.00,-73.00,-5.60,-607.20
706.40,-573.60,-15962.40,-50.80,6.40,-160.00
876.00,-354.40,-15784.80,-80.80,-20.80,4.20
1254.40,-449.60,-15848.80,-75.60,-3.20,65.40
1174.40,-366.40,-15799.20,-138.40,-25.80,40.60
1284.00,-436.00,-15925.60,-93.20,-7.40,77.40
1284.80,-458.40,-15827.20,-73.80,-13.40,70.40
1279.20,-415.20,-15865.60,-81.00,-10.80,70.00
1275.20,-449.60,-15888.00,-92.40,-11.40,69.40
1262.40,-432.80,-15846.40,-76.00,-4.80,62.00
1257.60,-386.40,-15858.40,-83.60,-20.40,76.20
1273.60,-435.20,-15829.60,-78.60,-18.60,69.80
1272.80,-421.60,-15876.80,-78.00,-11.40,62.40
1300.80,-468.80,-15822.40,-87.20,-15.40,68.20
1266.40,-428.80,-15832.80,-91.00,-23.80,69.60
1278.40,-387.20,-15874.40,-86.40,-10.00,66.00
1292.80,-432.80,-15856.00,-63.80,-6.60,65.40
1296.00,-431.20,-15854.40,-75.20,-13.20,75.80
1285.60,-460.00,-15914.40,-76.80,-12.80,64.40
1292.00,-448.80,-15843.20,-64.20,-5.60,74.00
1216.00,-466.40,-15869.60,-95.60,-17.20,31.40
1056.80,-465.60,-15842.40,-30.20,-8.80,338.40
1290.40,-492.00,-15952.00,-91.00,-12.60,203.20
938.40,-709.60,-15907.20,-68.60,-42.60,49.80
762.40,-448.80,-15944.00,-51.60,7.40,196.60
500.80,-596.80,-15682.40,-138.20,-10.60,920.60
1173.60,-401.60,-15852.80,-112.00,-13.80,946.20
1634.40,-508.80,-15954.40,-77.60,-22.60,254.20
2071.20,-360.00,-15873.60,-99.60,8.80,-1139.00
1516.80,-560.00,-15873.60,-108.20,-35.60,-262.40
1258.40,-480.80,-15872.80,-44.80,5.40,484.20
1288.00,-500.00,-15898.40,-133.00,-19.00,454.00
1240.80,-523.20,-15801.60,-94.40,-4.40,72.80
1213.60,-455.20,-15855.20,-84.60,-1.20,67.80
1235.20,-459.20,-15838.40,-87.80,-9.60,71.40
1229.60,-456.00,-15794.40,-83.80,-10.60,74.00
1188.00,-436.80,-15872.00,-81.20,-10.60,70.00
1232.80,-454.40,-15783.20,-79.60,-10.60,74.40
1220.00,-511.20,-15888.80,-76.40,-6.80,70.40
1229.60,-465.60,-15880.00,-83.00,-7.20,71.40
1252.80,-492.80,-15810.40,-82.40,-10.20,75.20
1228.80,-441.60,-15810.40,-78.40,-6.40,68.00
1252.00,-475.20,-15858.40,-81.40,-6.00,72.80
1226.40,-498.40,-15867.20,-79.20,-14.40,74.20
1192.80,-441.60,-15852.80,-83.60,-16.00,76.60
1206.40,-475.20,-15846.40,-82.60,-16.80,72.20
1225.60,-484.80,-15832.80,-86.80,-11.60,71.20
1224.00,-442.40,-15836.00,-76.40,-8.60,78.00
1261.60,-482.40,-15853.60,-79.60,-6.20,71.40
1213.60,-492.00,-15932.00,-78.20,-4.00,71.40
1227.20,-476.80,-15941.60,-82.40,-13.00,78.60
1281.60,-450.40,-15873.60,-75.00,-4.00,72.40
1219.20,-480.80,-15920.80,-72.20,-14.00,67.00
1216.00,-464.00,-15879.20,-89.20,-8.80,70.40
1291.20,-479.20,-15824.00,-75.20,-8.40,73.40
1237.60,-496.00,-15867.20,-40.40,-1.00,74.60
1211.20,-468.80,-15901.60,-73.20,-12.40,70.80
2032.00,-648.00,-15898.40,-105.40,-16.60,-166.40
1884.00,-417.60,-15625.60,-9.00,1.00,32.60
1472.80,-334.40,-15688.00,-62.60,12.60,-929.40
1122.40,-544.80,-15845.60,-57.60,34.40,285.80
1592.00,-148.00,-15290.40,-20.60,-7.00,312.20
987.20,-824.00,-15620.00,-11.40,9.00,547.00
524.00,-422.40,-15757.60,-103.40,12.20,84.80
1247.20,-473.60,-15867.20,-125.40,-18.20,127.60
1108.00,-431.20,-15811.20,-115.60,-24.40,73.00
1334.40,-436.00,-15872.00,-89.80,-13.40,73.40
1288.00,-413.60,-15890.40,-78.20,-16.80,72.20
1267.20,-439.20,-15834.40,-84.00,-9.60,68.40
1289.60,-478.40,-15861.60,-78.20,-5.40,70.60
1288.00,-460.00,-15870.40,-81.40,-12.80,71.80
1284.80,-454.40,-15880.00,-72.20,-13.60,75.00
1295.20,-422.40,-15913.60,-84.40,-12.20,81.40
1303.20,-445.60,-15908.00,-84.80,-18.20,64.80
1280.00,-476.00,-15823.20,-79.00,-16.00,78.40
1280.00,-432.00,-15910.40,-83.20,-2.20,73.80
1315.20,-429.60,-15876.00,-83.00,-2.20,68.00
1255.20,-433.60,-15823.20,-82.80,-10.40,70.60
1274.40,-460.00,-15832.80,-49.00,-1.40,71.80
1348.80,-693.60,-15909.60,-117.60,-18.80,710.00
1404.00,-557.60,-15924.80,-85.80,7.00,637.20
1290.40,-463.20,-15890.40,-107.40,-9.20,70.00
1288.00,-568.80,-15912.80,-47.60,-2.40,47.20
1223.20,-1314.40,-15838.40,-69.60,-4.00,-380.80
1403.20,-285.60,-15747.20,-76.40,-24.80,-458.40
1377.60,19.20,-15788.00,-74.00,-23.00,-444.40
1360.00,240.00,-15896.80,-48.00,28.80,726.80
1336.80,-487.20,-15940.00,-49.80,-9.00,259.00
1264.80,-465.60,-15870.40,-83.20,-1.60,111.00
1310.40,-624.00,-15820.80,-79.60,-8.20,21.80
1268.80,-492.00,-15830.40,-80.60,2.80,67.20
1297.60,-558.40,-15834.40,-83.20,-17.60,67.60
1315.20,-551.20,-15948.00,-80.00,-3.00,69.60
1274.40,-616.00,-15909.60,-57.80,-20.80,68.60
1303.20,-577.60,-15887.20,-83.00,-8.20,74.40
1239.20,-583.20,-15908.00,-92.40,-10.60,74.60
1286.40,-554.40,-15862.40,-77.60,-13.20,69.40
1264.80,-560.00,-15888.80,-81.80,-16.40,83.80
1097.60,-553.60,-15845.60,-75.20,-6.00,-9.20
480.80,-658.40,-15854.40,-70.40,-20.20,-125.60
892.00,-517.60,-15992.80,-85.40,-63.00,67.00
1110.40,-681.60,-16129.60,-71.20,-28.60,422.20
1755.20,-598.40,-16195.20,-108.60,25.60,1021.80
1313.60,-782.40,-16005.60,-113.40,24.20,126.40
1663.20,-913.60,-15886.40,-59.60,-12.00,173.80
1782.40,-541.60,-16000.80,-53.80,2.20,-560.60
1415.20,-539.20,-15880.80,-101.40,-13.40,-406.20
1305.60,-275.20,-15889.60,-107.40,-12.00,-1047.60
1260.00,524.80,-15682.40,-39.00,-6.20,-2235.60
1000.80,-971.20,-16299.20,-198.80,-4.00,314.80
856.80,-1649.60,-16216.80,-315.60,10.00,3311.20
1267.20,-1020.80,-15924.00,-96.20,2.00,1140.60
1268.80,-541.60,-16089.60,-153.20,-9.20,715.80
1360.80,-424.00,-15804.00,-65.00,-12.00,-20.40
1214.40,-463.20,-15860.00,-100.40,-7.40,65.00
1240.00,-436.00,-15875.20,-82.00,-3.80,66.00
1224.00,-477.60,-15865.60,-82.60,-15.40,75.40
1232.80,-482.40,-15912.00,-82.60,-11.00,75.80
1202.40,-435.20,-15935.20,-79.20,-5.40,71.20
1200.00,-456.00,-15868.80,-74.80,-10.00,72.60
1220.00,-400.80,-15875.20,-82.60,-3.40,70.20
1228.00,-453.60,-15892.00,-77.80,-17.20,72.80
1236.80,-469.60,-15889.60,-80.60,-8.80,73.20
1220.00,-474.40,-15889.60,-82.20,-9.60,79.20
1211.20,-456.80,-15916.00,-78.20,-7.20,71.00
1237.60,-474.40,-15842.40,-88.80,-4.20,63.80
1237.60,-472.00,-15824.80,-77.80,-5.20,65.40
1243.20,-496.00,-15875.20,-81.20,-12.00,73.20
1215.20,-457.60,-15860.00,-77.00,-9.20,64.80
1276.00,-438.40,-15869.60,-81.60,-11.20,68.40
1223.20,-467.20,-15820.80,-76.00,-4.60,66.80
1232.80,-424.80,-15850.40,-84.60,-15.80,70.20
1235.20,-463.20,-15926.40,-87.80,-7.00,67.80
1206.40,-458.40,-15912.80,-84.80,-1.80,74.40
1228.80,-461.60,-15863.20,-87.20,-10.20,84.20
1265.60,-472.80,-15876.80,-79.80,-3.80,75.60
1211.20,-486.40,-15876.00,-92.80,-6.80,86.20
1204.80,-476.00,-15836.00,-83.20,-9.40,73.20
1264.00,-442.40,-15900.80,-80.60,-11.20,79.00
1254.40,-490.40,-15804.80,-82.40,-2.40,62.80
1229.60,-506.40,-15825.60,-83.40,-12.60,67.80
1264.80,-465.60,-15848.80,-70.00,-13.80,64.60
1263.20,-468.80,-15872.80,-85.00,-8.00,61.40
1220.00,-462.40,-15872.00,-72.60,-7.40,63.60
1245.60,-444.00,-15844.00,-82.20,-1.00,75.80
1202.40,-466.40,-15753.60,-76.60,-14.80,72.40
1276.80,-448.00,-15856.00,-73.20,4.20,68.40
1225.60,-474.40,-15894.40,-85.40,-21.60,73.80
1203.20,-416.80,-15884.00,-76.40,-2.20,63.20
1181.60,-507.20,-15841.60,-74.40,-0.20,55.40
1200.80,-464.80,-15914.40,-79.20,-18.20,79.60
1205.60,-471.20,-15853.60,-88.00,-9.60,70.00
1238.40,-465.60,-15907.20,-77.20,-9.20,65.20
